Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
41150-UTT,Male,45,Yes,"Uttar Pradesh",15,1,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.55,122.90,0.00,0.00,219.24,342.14,Stayed,Others,Others
41170-UTT,Male,65,Yes,"Uttar Pradesh",8,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",19.70,625.05,0.00,0.00,737.10,1362.15,Stayed,Others,Others
41173-MAH,Female,76,Yes,Maharashtra,14,23,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.85,20.85,0.00,0.00,22.86,43.71,Churned,Attitude,"Attitude of support person"
41188-UTT,Female,20,No,"Uttar Pradesh",7,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",19.55,265.30,0.00,0.00,548.99,814.29,Stayed,Others,Others
41197-PUN,Female,31,No,Punjab,1,21,"Deal 3",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",85.40,3297.00,0.00,0.00,665.76,3962.76,Stayed,Others,Others
41202-UTT,Female,48,No,"Uttar Pradesh",7,31,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",115.55,8425.30,0.00,0.00,3443.04,11868.34,Stayed,Others,Others
41210-WES,Male,58,No,"West Bengal",14,35,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",83.40,4149.45,29.76,30.00,2341.92,6491.61,Stayed,Others,Others
41236-GUJ,Female,54,No,Gujarat,10,12,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.30,511.25,0.00,0.00,346.84,858.09,Stayed,Others,Others
41238-KAR,Female,20,Yes,Karnataka,6,8,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",82.50,5215.10,0.00,40.00,308.75,5563.85,Stayed,Others,Others
41244-JAM,Female,25,Yes,"Jammu & Kashmir",12,8,None,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",75.40,3865.45,0.00,0.00,540.80,4406.25,Stayed,Others,Others
41252-AND,Female,44,Yes,"Andhra Pradesh",13,1,"Deal 2",No,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,"One Year",No,"Mailed Check",30.10,1623.40,11.72,0.00,0.00,1611.68,Stayed,Others,Others
41271-BIH,Male,36,No,Bihar,14,25,"Deal 1",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",74.80,5315.80,0.00,0.00,579.60,5895.40,Stayed,Others,Others
41272-MAD,Female,64,Yes,"Madhya Pradesh",1,16,"Deal 4",Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",67.80,653.15,0.00,0.00,370.80,1023.95,Stayed,Others,Others
41279-GUJ,Male,21,No,Gujarat,10,9,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",65.65,3566.70,0.00,0.00,1327.86,4894.56,Stayed,Others,Others
41280-UTT,Male,78,Yes,"Uttar Pradesh",10,16,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.40,205.05,0.00,0.00,125.70,330.75,Churned,Dissatisfaction,"Product dissatisfaction"
41283-UTT,Female,20,Yes,"Uttar Pradesh",9,1,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Credit Card",85.30,4107.25,0.00,130.00,1370.05,5607.30,Stayed,Others,Others
41319-CHH,Female,62,No,Chhattisgarh,14,32,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",40.55,590.35,0.00,0.00,0.00,590.35,Stayed,Others,Others
41322-UTT,Female,36,Yes,"Uttar Pradesh",7,2,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",108.05,7118.90,0.00,0.00,2687.10,9806.00,Stayed,Others,Others
41330-AND,Female,56,No,"Andhra Pradesh",6,34,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.70,1914.90,0.00,0.00,831.60,2746.50,Churned,Attitude,"Attitude of support person"
41331-UTT,Male,22,Yes,"Uttar Pradesh",2,5,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",116.55,8152.30,0.00,0.00,2853.90,11006.20,Stayed,Others,Others
41373-KAR,Female,30,Yes,Karnataka,5,32,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.20,3645.75,2.21,0.00,1715.85,5359.39,Stayed,Others,Others
41377-AND,Female,45,No,"Andhra Pradesh",9,15,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.45,1470.95,0.00,0.00,329.80,1800.75,Churned,Competitor,"Competitor had better devices"
41399-GUJ,Female,36,No,Gujarat,6,2,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",94.75,889.90,0.00,30.00,90.63,1010.53,Churned,Competitor,"Competitor offered more data"
41402-PUN,Female,42,Yes,Punjab,15,35,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",106.05,6703.50,0.00,0.00,933.10,7636.60,Stayed,Others,Others
41405-TAM,Male,62,No,"Tamil Nadu",4,27,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",80.55,1411.65,0.00,0.00,698.22,2109.87,Stayed,Others,Others
41417-JHA,Female,41,Yes,Jharkhand,10,2,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.70,79.70,0.00,0.00,33.88,113.58,Churned,Dissatisfaction,"Poor expertise of online support"
41417-MAH,Female,36,No,Maharashtra,6,16,"Deal 2",Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,"One Year",No,"Credit Card",58.55,3503.50,0.00,0.00,1724.94,5228.44,Stayed,Others,Others
41428-BIH,Female,45,Yes,Bihar,6,10,"Deal 2",Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",65.40,2774.55,0.00,0.00,1539.12,4313.67,Stayed,Others,Others
41429-ODI,Female,45,Yes,Odisha,5,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.05,1815.65,0.00,0.00,975.26,2790.91,Stayed,Others,Others
41449-ASS,Male,36,Yes,Assam,15,15,None,No,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,"One Year",No,"Credit Card",35.55,1309.15,0.00,0.00,0.00,1309.15,Stayed,Others,Others
41454-JAM,Female,72,Yes,"Jammu & Kashmir",14,7,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.85,220.95,0.00,0.00,55.14,276.09,Churned,Attitude,"Attitude of service provider"
41455-MAD,Male,25,Yes,"Madhya Pradesh",8,19,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.85,64.55,0.00,0.00,96.03,160.58,Churned,Price,"Price too high"
41464-UTT,Female,68,No,"Uttar Pradesh",12,6,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",70.85,70.85,0.00,0.00,49.60,120.45,Churned,Price,"Long distance charges"
41494-HAR,Female,19,Yes,Haryana,3,12,"Deal 2",Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",79.75,4217.80,0.00,0.00,1516.32,5734.12,Stayed,Others,Others
41508-AND,Male,52,No,"Andhra Pradesh",11,29,"Deal 5",Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",70.75,450.80,0.00,0.00,163.45,614.25,Churned,Attitude,"Attitude of support person"
41510-TAM,Female,57,No,"Tamil Nadu",4,12,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",109.25,7082.50,0.00,80.00,1327.26,8489.76,Stayed,Others,Others
41514-UTT,Female,65,No,"Uttar Pradesh",1,35,"Deal 3",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.90,2911.30,0.00,0.00,1486.45,4397.75,Churned,Other,"Don't know"
41515-TEL,Male,40,No,Telangana,9,16,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",90.60,1020.20,0.00,0.00,423.28,1443.48,Stayed,Others,Others
41525-UTT,Female,43,Yes,"Uttar Pradesh",8,35,None,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",54.40,1249.25,0.00,0.00,1118.49,2367.74,Stayed,Others,Others
41548-RAJ,Female,27,No,Rajasthan,7,18,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.35,2596.15,0.00,0.00,47.68,2643.83,Churned,Competitor,"Competitor had better devices"
41561-JHA,Male,55,No,Jharkhand,3,5,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",97.10,3706.95,41.85,0.00,653.20,4318.30,Churned,Competitor,"Competitor offered more data"
41611-TEL,Female,78,Yes,Telangana,8,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",81.60,2815.25,0.00,0.00,145.60,2960.85,Stayed,Others,Others
41614-UTT,Male,50,No,"Uttar Pradesh",3,23,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",84.60,5706.20,0.00,0.00,74.90,5781.10,Stayed,Others,Others
41616-TAM,Female,40,Yes,"Tamil Nadu",14,7,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.75,1111.85,0.00,0.00,642.45,1754.30,Churned,Dissatisfaction,"Limited range of services"
41619-TAM,Female,33,Yes,"Tamil Nadu",1,35,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.40,4445.30,0.00,0.00,199.20,4644.50,Stayed,Others,Others
41620-MAH,Female,48,Yes,Maharashtra,8,16,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",70.40,147.15,0.00,0.00,92.46,239.61,Churned,Dissatisfaction,"Network reliability"
41630-WES,Female,31,No,"West Bengal",0,6,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",80.55,1406.65,0.00,0.00,739.44,2146.09,Stayed,Others,Others
41631-JAM,Male,26,Yes,"Jammu & Kashmir",9,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.55,19.55,0.00,0.00,38.44,57.99,Churned,Competitor,"Competitor made better offer"
41634-KAR,Female,31,No,Karnataka,14,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.15,353.65,0.00,0.00,74.46,428.11,Stayed,Others,Others
41636-TAM,Female,34,Yes,"Tamil Nadu",15,25,"Deal 2",Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",93.45,4872.20,0.00,0.00,2032.55,6904.75,Stayed,Others,Others
41644-RAJ,Female,27,No,Rajasthan,2,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.50,31.55,0.00,0.00,56.04,87.59,Churned,Dissatisfaction,"Limited range of services"
41646-HAR,Female,39,No,Haryana,0,4,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.05,811.65,0.00,0.00,139.77,951.42,Stayed,Others,Others
41647-UTT,Male,65,No,"Uttar Pradesh",6,20,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.85,197.70,0.00,0.00,74.86,272.56,Churned,Competitor,"Competitor had better devices"
41649-MAD,Male,50,No,"Madhya Pradesh",4,11,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.85,1434.10,0.00,0.00,246.96,1681.06,Stayed,Others,Others
41652-JAM,Female,43,No,"Jammu & Kashmir",13,28,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.75,799.65,0.00,0.00,56.30,855.95,Churned,Other,"Don't know"
41658-KAR,Male,72,Yes,Karnataka,2,16,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",105.05,5163.30,0.00,0.00,2045.00,7208.30,Stayed,Others,Others
41662-PUN,Female,18,No,Punjab,6,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.55,295.95,0.00,0.00,519.45,815.40,Stayed,Others,Others
41677-DEL,Male,60,Yes,Delhi,5,6,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.25,512.45,0.00,0.00,160.60,673.05,Churned,Competitor,"Competitor made better offer"
41681-TEL,Female,26,Yes,Telangana,9,8,"Deal 2",No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",62.15,3778.85,0.00,0.00,0.00,3778.85,Stayed,Others,Others
41682-KAR,Female,21,No,Karnataka,12,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.35,1442.65,0.00,0.00,1619.43,3062.08,Stayed,Others,Others
41692-KAR,Male,42,No,Karnataka,11,23,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.20,20.20,0.00,0.00,45.49,65.69,Churned,Competitor,"Competitor made better offer"
41718-RAJ,Male,82,No,Rajasthan,11,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.50,429.55,0.00,0.00,487.83,917.38,Stayed,Others,Others
41724-MAH,Female,24,Yes,Maharashtra,6,12,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.75,1769.60,0.00,0.00,2543.76,4313.36,Stayed,Others,Others
41725-RAJ,Female,58,Yes,Rajasthan,3,29,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.25,587.10,0.00,0.00,312.62,899.72,Churned,Attitude,"Attitude of support person"
41727-AND,Male,24,Yes,"Andhra Pradesh",4,9,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",99.95,1132.75,0.00,120.00,337.92,1590.67,Churned,Competitor,"Competitor had better devices"
41758-BIH,Male,70,No,Bihar,10,15,"Deal 5",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",75.35,273.40,0.00,0.00,145.60,419.00,Stayed,Others,Others
41760-KER,Male,42,No,Kerala,2,11,"Deal 4",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.35,2317.10,0.00,0.00,227.26,2544.36,Churned,Price,"Extra data charges"
41762-RAJ,Female,30,Yes,Rajasthan,9,13,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.60,95.60,0.00,0.00,6.67,102.27,Churned,Other,"Don't know"
41777-JAM,Female,56,No,"Jammu & Kashmir",12,8,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",106.10,5082.80,0.00,0.00,1187.04,6269.84,Churned,Other,"Don't know"
41816-JAM,Female,71,Yes,"Jammu & Kashmir",7,10,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",91.70,2758.15,0.00,0.00,1376.40,4134.55,Churned,Competitor,"Competitor made better offer"
41835-MAH,Female,20,Yes,Maharashtra,1,12,"Deal 5",No,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",25.05,56.35,0.00,0.00,0.00,56.35,Churned,Dissatisfaction,"Product dissatisfaction"
41842-PUD,Female,49,No,Puducherry,8,24,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",72.95,4953.25,0.00,0.00,2320.84,7274.09,Stayed,Others,Others
41881-RAJ,Male,42,Yes,Rajasthan,7,16,"Deal 5",Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,"Credit Card",78.65,483.30,0.00,10.00,279.54,772.84,Stayed,Others,Others
41892-HAR,Male,33,Yes,Haryana,15,24,None,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",64.90,1509.80,0.00,130.00,1067.20,2707.00,Stayed,Others,Others
41916-WES,Female,62,No,"West Bengal",9,14,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",84.40,732.50,0.00,0.00,277.20,1009.70,Churned,Attitude,"Attitude of support person"
41924-RAJ,Female,57,No,Rajasthan,9,11,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",46.00,221.70,0.00,0.00,119.45,341.15,Churned,Competitor,"Competitor had better devices"
41928-AND,Female,30,Yes,"Andhra Pradesh",8,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",24.65,1710.15,0.00,0.00,3079.27,4789.42,Stayed,Others,Others
41929-UTT,Female,51,Yes,"Uttar Pradesh",11,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.30,1304.80,0.00,0.00,187.92,1492.72,Stayed,Others,Others
41942-GUJ,Male,40,No,Gujarat,4,35,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.75,210.65,0.00,0.00,145.17,355.82,Stayed,Others,Others
41944-UTT,Female,57,Yes,"Uttar Pradesh",10,28,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.00,165.45,0.00,0.00,86.94,252.39,Churned,Attitude,"Attitude of support person"
41961-AND,Male,62,Yes,"Andhra Pradesh",2,20,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",24.80,223.90,0.00,0.00,344.70,568.60,Stayed,Others,Others
41985-WES,Female,52,Yes,"West Bengal",4,31,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",26.30,1688.90,0.00,0.00,974.18,2663.08,Stayed,Others,Others
41986-CHH,Male,30,No,Chhattisgarh,11,30,None,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",50.20,2554.00,27.01,0.00,0.00,2526.99,Stayed,Others,Others
41987-JAM,Male,60,No,"Jammu & Kashmir",0,24,"Deal 2",Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",50.15,2139.10,0.00,0.00,810.48,2949.58,Stayed,Others,Others
42002-GUJ,Female,18,No,Gujarat,14,4,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",93.70,5860.70,0.00,0.00,622.81,6483.51,Stayed,Others,Others
42012-UTT,Female,49,No,"Uttar Pradesh",8,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.70,1396.90,0.00,0.00,2648.91,4045.81,Stayed,Others,Others
42024-TAM,Female,35,Yes,"Tamil Nadu",13,33,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",68.25,2171.15,0.00,0.00,951.72,3122.87,Churned,Attitude,"Attitude of support person"
42045-BIH,Female,48,Yes,Bihar,13,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.85,573.05,0.00,0.00,165.01,738.06,Stayed,Others,Others
42047-TAM,Female,44,Yes,"Tamil Nadu",13,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",20.00,886.40,0.00,0.00,977.85,1864.25,Stayed,Others,Others
42084-BIH,Female,36,Yes,Bihar,2,21,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",90.10,2598.95,0.00,0.00,512.68,3111.63,Churned,Dissatisfaction,"Poor expertise of online support"
42100-TEL,Male,59,No,Telangana,1,7,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",24.95,190.25,0.00,0.00,0.00,190.25,Stayed,Others,Others
42150-BIH,Female,25,Yes,Bihar,7,10,"Deal 4",Yes,No,Yes,Cable,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Credit Card",52.10,670.65,0.00,0.00,249.21,919.86,Stayed,Others,Others
42152-DEL,Female,30,No,Delhi,14,7,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",118.75,8672.45,0.00,0.00,2962.08,11634.53,Stayed,Others,Others
42182-TAM,Female,54,Yes,"Tamil Nadu",7,31,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",61.90,2647.10,0.00,0.00,1479.20,4126.30,Stayed,Others,Others
42264-UTT,Female,73,No,"Uttar Pradesh",6,21,None,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.60,360.10,0.00,0.00,26.72,386.82,Churned,Competitor,"Competitor had better devices"
42276-ODI,Male,59,Yes,Odisha,12,4,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.80,457.30,0.00,0.00,1188.20,1645.50,Stayed,Others,Others
42329-AND,Female,57,No,"Andhra Pradesh",10,30,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",94.35,5703.00,29.88,0.00,1533.54,7206.66,Stayed,Others,Others
42333-UTT,Male,36,Yes,"Uttar Pradesh",8,4,"Deal 3",Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",79.95,2727.30,0.00,0.00,180.88,2908.18,Stayed,Others,Others
42335-UTT,Female,67,No,"Uttar Pradesh",2,14,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.45,1493.10,0.00,0.00,2432.57,3925.67,Stayed,Others,Others
42360-BIH,Female,77,No,Bihar,0,24,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,"Two Year",No,"Bank Withdrawal",89.45,2807.65,31.58,0.00,1427.86,4203.93,Stayed,Others,Others
42397-PUN,Female,53,No,Punjab,0,25,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",61.40,1864.65,0.00,0.00,1493.12,3357.77,Stayed,Others,Others
42399-DEL,Female,31,Yes,Delhi,0,26,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",95.10,865.10,43.25,0.00,456.90,1278.75,Stayed,Others,Others
42409-AND,Male,46,Yes,"Andhra Pradesh",11,34,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",74.35,533.60,0.00,0.00,11.69,545.29,Stayed,Others,Others
42420-UTT,Female,62,Yes,"Uttar Pradesh",0,20,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",25.00,1753.00,0.00,0.00,3408.71,5161.71,Stayed,Others,Others
42421-KER,Male,57,No,Kerala,4,36,"Deal 4",Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",45.65,747.20,0.00,40.00,613.26,1400.46,Stayed,Others,Others
42422-KAR,Female,52,No,Karnataka,13,25,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,No,"Two Year",Yes,"Credit Card",106.05,3834.40,0.00,50.00,692.64,4577.04,Stayed,Others,Others
42457-GUJ,Female,73,No,Gujarat,1,19,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",64.45,4641.10,0.00,0.00,0.00,4641.10,Stayed,Others,Others
